"","TF","target"
"1","Akt1","mmu-miR-21a-5p"
"2","Ar","H1f0"
"3","Ar","Mttp"
"4","Ar","Ncoa2"
"5","Ar","Nfkb1"
"6","Ar","Nfkbia"
"7","Ar","Ngfr"
"8","Ar","Nos2"
"9","Ar","Nsd1"
"10","Ar","Pcp2"
"11","Ar","Etv4"
"12","Ar","Pltp"
"13","Ar","Pou2f1"
"14","Ar","Acox1"
"15","Ar","Pou3f3"
"16","Ar","Pou5f1"
"17","Ar","Med1"
"18","Ar","Psmc5"
"19","Ar","Pthlh"
"20","Ar","Rara"
"21","Ar","Rbp2"
"22","Ar","Scd1"
"23","Ar","Slc18a3"
"24","Ar","Slc22a1"
"25","Ar","Scarb1"
"26","Ar","Svs6"
"27","Ar","Tgfbr3"
"28","Ar","Tgm1"
"29","Ar","Tgm2"
"30","Ar","Nkx2-1"
"31","Ar","Nr2c1"
"32","Ar","Trh"
"33","Ar","Ucp1"
"34","Ar","Ucp3"
"35","Ar","Tat"
"36","Ar","Nox1"
"37","Ar","Apob"
"38","Ar","Slc27a1"
"39","Ar","Mecr"
"40","Ar","Pdk4"
"41","Ar","Sh2d3c"
"42","Ar","Dhrs4"
"43","Ar","Pbsn"
"44","Ar","Lgals12"
"45","Ar","Angptl4"
"46","Ar","Rqcd1"
"47","Ar","C4a"
"48","Ar","Aurkaip1"
"49","Ar","Grip1"
"50","Ar","Srd5a2"
"51","Ar","Crisp1"
"52","Ar","Crisp3"
"53","Ar","Aip"
"54","Ar","Aldh1a1"
"55","Ar","Apoa2"
"56","Ar","Akr1b7"
"57","Ar","Avp"
"58","Ar","Bcl2"
"59","Ar","C4b"
"60","Ar","Car5a"
"61","Ar","Ctnnb1"
"62","Ar","Cebpb"
"63","Ar","Chat"
"64","Ar","Abcc2"
"65","Ar","Col1a2"
"66","Ar","Cryab"
"67","Ar","Cyp24a1"
"68","Ar","Cyp27b1"
"69","Ar","Cyp7a1"
"70","Ar","Fabp1"
"71","Ar","Acsl1"
"72","Ar","Fli1"
"73","Ar","Flii"
"74","Ar","Gata3"
"75","Ar","Gpx5"
"76","Ar","Hoxa1"
"77","Ar","Hoxa4"
"78","Ar","Hoxa5"
"79","Ar","Hoxb1"
"80","Ar","Hsd11b1"
"81","Ar","Hsp90ab1"
"82","Ar","Lamb1"
"83","Ar","Lpl"
"84","Ar","Mdk"
"85","Ar","Mmp3"
"86","Ar","Cited2"
"87","Ar","Ccr2"
"88","Ar","Cga"
"89","Ar","Fkbp5"
"90","Ar","Foxa1"
"91","Ar","Klkb1"
"92","Ar","Nkx3-1"
"93","Ar","Nr0b1"
"94","Ar","Psat1"
"95","Ar","Runx2"
"96","Ar","Scnn1a"
"97","Ar","Sox2"
"98","Ar","Tnf"
"99","Ar","rsl"
"100","Arnt","Gm5506"
"101","Arnt","Pfkfb4"
"102","Arnt","Nppa"
"103","Arnt","Eno3"
"104","Arnt","Epo"
"105","Arnt","Figf"
"106","Arnt","Flt1"
"107","Arnt","Gapdh"
"108","Arnt","Hk1"
"109","Arnt","Vegfb"
"110","Arnt","Vegfa"
"111","Arnt","Sumo1"
"112","Arnt","Tfrc"
"113","Arnt","Trf"
"114","Arnt","Timp1"
"115","Arnt","Tek"
"116","Arnt","Senp2"
"117","Arnt","Hkdc1"
"118","Arnt","Hk3"
"119","Arnt","Slc2a1"
"120","Arnt","Pdk1"
"121","Arnt","Hk2"
"122","Arnt","Serpine1"
"123","Arnt","Pgk1"
"124","Arnt","Pgf"
"125","Arnt","Hmox1"
"126","Arnt","Ldha"
"127","Arnt","Ltbr"
"128","Arnt","Pfkfb3"
"129","Arnt","Nos2"
"130","Arnt","Pfkl"
"131","Arnt","Nos3"
"132","Arnt","Vegfc"
"133","Arnt","Pfkfb1"
"134","Arnt","Pfkfb2"
"135","Arnt","LOC100042025"
"136","Arnt","LOC100048117"
"137","Arnt","Angpt1"
"138","Arnt","Angpt2"
"139","Arnt","Angpt4"
"140","Arnt","Aldoa"
"141","Arnt","Bcl2"
"142","Arnt","Cdkn1a"
"143","Arnt","Cdkn1b"
"144","Arnt","Edn1"
"145","Arnt","Egf"
"146","Arnt","Eno1"
"147","Arnt","Eno2"
"148","Arnt","Atxn3"
"149","Arnt","Cyp1a1"
"150","Arnt","Cyp1a2"
"151","Arnt","Cyp1b1"
"152","Arnt","E2f2"
"153","Arnt","Sim1"
"154","Arnt","Th"
"155","Arntl","Bhlhe40"
"156","Arntl","Cry1"
"157","Arntl","Cry2"
"158","Arntl","Per1"
"159","Arntl","Per2"
"160","Arntl","Per3"
"161","Arntl","Rora"
"162","Arntl","Rorc"
"163","Arntl","Nr1d1"
"164","Arntl","Rorb"
"165","Arntl","Bhlhe41"
"166","Arntl","Ctnnb1"
"167","Arntl","Cxcl5"
"168","Arntl","Dbp"
"169","Arntl","Maoa"
"170","Arntl","Nfe2l2"
"171","Arntl","Tcf3"
"172","Arntl","Vwf"
"173","Arntl","Wnt10a"
"174","Atf1","Tgfb2"
"175","Atf1","Eef2"
"176","Atf1","Fos"
"177","Atf1","Hspa5"
"178","Atf1","Nr4a1"
"179","Atf1","Nudt1"
"180","Atf1","Pcna"
"181","Atf1","Pdha2"
"182","Atf1","Ptgs2"
"183","Atf1","Rb1"
"184","Atf1","Sfrp4"
"185","Atf1","Slc20a1"
"186","Atf1","Stat3"
"187","Atf1","Tcra"
"188","Atf1","Tgfbr2"
"189","Atf1","Myh10"
"190","Atf1","Osgep"
"191","Atf1","Yy1"
"192","Atf1","Thbs1"
"193","Atf1","Tgm1"
"194","Atf1","Apex1"
"195","Atf1","Brca2"
"196","Atf1","Ccnd3"
"197","Atf1","Cebpb"
"198","Atf1","Cebpd"
"199","Atf2","Npy"
"200","Atf2","Bdnf"
"201","Atf2","Bcl2"
"202","Atf2","Arc"
"203","Atf2","Pparg"
"204","Atf2","Pdyn"
"205","Atf2","Pcna"
"206","Atf2","Mcl1"
"207","Atf2","Fosb"
"208","Atf2","Fos"
"209","Atf2","Crh"
"210","Atf2","Ccnd1"
"211","Atf2","Cebpa"
"212","Atf2","Entpd1"
"213","Atf2","Fgf21"
"214","Atf2","Gabrb3"
"215","Atf2","Il23a"
"216","Atf2","Ins2"
"217","Atf2","Per1"
"218","Atf2","Rela"
"219","Atf2","Rhob"
"220","Atf2","Serpinb5"
"221","Atf2","Sox9"
"222","Atf2","Tnf"
"223","Atf2","Ucp1"
"224","Atf3","Gcg"
"225","Atf3","Fgf2"
"226","Atf3","Pck1"
"227","Atf3","Atf3"
"228","Atf3","Ccnd1"
"229","Atf3","Gck"
"230","Atf3","Il12b"
"231","Atf3","Il6"
"232","Atf3","Pdx1"
"233","Atf3","Sort1"
"234","Atf3","Tnfrsf10b"
"235","Atf4","Bdnf"
"236","Atf4","Npy"
"237","Atf4","Arc"
"238","Atf4","Bcl2"
"239","Atf4","Crh"
"240","Atf4","Ddit3"
"241","Atf4","Fos"
"242","Atf4","Fosb"
"243","Atf4","Mcl1"
"244","Atf4","Pcna"
"245","Atf4","Pdyn"
"246","Atf4","Bglap3"
"247","Atf4","Cdkn1a"
"248","Atf4","Cdkn1b"
"249","Atf4","Ddr2"
"250","Atf4","Fgf15"
"251","Atf4","Fgf2"
"252","Atf4","Hspa5"
"253","Atf4","Ihh"
"254","Atf4","Il6"
"255","Atf4","Mcm7"
"256","Atf4","Mir106b"
"257","Atf4","Sphk2"
"258","Atf4","Trib3"
"259","Atf6","Atp2a2"
"260","Atf6","Hspa5"
"261","Atf6","Wbp1"
"262","Atf6b","Bdnf"
"263","Atf6b","Crh"
"264","Atf6b","Fos"
"265","Atf6b","Fosb"
"266","Atf6b","Bcl2"
"267","Atf6b","Pdyn"
"268","Atf6b","Pcna"
"269","Atf6b","Mcl1"
"270","Atf6b","Npy"
"271","Atf6b","Arc"
"272","Bbc3","Trp53"
"273","Bcl3","Nfkb1"
"274","Bcl3","Tnf"
"275","Bcl3","Psd"
"276","Bcl3","Ccnd1"
"277","Bcl3","Ctsl"
"278","Bcl3","Cxcl10"
"279","Bcl3","Fbxo32"
"280","Bcl3","Ifng"
"281","Bcl3","Il23a"
"282","Bcl3","Nfkb2"
"283","Bcl3","Nos1"
"284","Bcl3","Runx1"
"285","Bcl3","Tnfaip3"
"286","Bcl3","Tnfrsf12a"
"287","Bcl3","Trim63"
"288","Bcl3","Ubc"
"289","Bcl6","Slc9a1"
"290","Bcl6","Batf"
"291","Bcl6","Bcl6"
"292","Bcl6","Cdkn1a"
"293","Bcl6","Cdkn1b"
"294","Bcl6","Cdkn2b"
"295","Bcl6","Csf1r"
"296","Bcl6","Gadd45a"
"297","Bcl6","Gata3"
"298","Bcl6","Hdac7"
"299","Bcl6","Ifng"
"300","Bcl6","Il17a"
"301","Bcl6","Il9"
"302","Bcl6","Mir21a"
"303","Bcl6","Myc"
"304","Bcl6","Prdm1"
"305","Bcl6","Rorc"
"306","Bcl6","Socs2"
"307","Bcl6","Tbx21"
"308","Brca1","Rad51"
"309","Brca1","Mad2l1"
"310","Brca1","Xrcc2"
"311","Brca1","Gadd45a"
"312","Brca1","Pou2f1"
"313","Brca1","Akt1"
"314","Brca1","Cdkn1a"
"315","Brca1","Hmga2"
"316","Brca1","Mdm2"
"317","Brca1","Sirt1"
"318","Brca1","Tpt1"
"319","Cebpa","Slc2a4"
"320","Cebpa","Adipoq"
"321","Cebpa","Adrb3"
"322","Cebpa","Afp"
"323","Cebpa","Alb"
"324","Cebpa","Amelx"
"325","Cebpa","Fabp4"
"326","Cebpa","Rhob"
"327","Cebpa","Akr1b7"
"328","Cebpa","Ccnb2"
"329","Cebpa","Ccnd2"
"330","Cebpa","Cdkn1a"
"331","Cebpa","Col2a1"
"332","Cebpa","Cpt1a"
"333","Cebpa","Csf3r"
"334","Cebpa","Csrp2"
"335","Cebpa","Dlx3"
"336","Cebpa","E2f1"
"337","Cebpa","E2f3"
"338","Cebpa","Nr2f6"
"339","Cebpa","Fgf4"
"340","Cebpa","Fgl2"
"341","Cebpa","Gba"
"342","Cebpa","H2afx"
"343","Cebpa","Il10"
"344","Cebpa","Il12b"
"345","Cebpa","Il4"
"346","Cebpa","Il6"
"347","Cebpa","Krt10"
"348","Cebpa","Lep"
"349","Cebpa","Mmp11"
"350","Cebpa","Myc"
"351","Cebpa","Neu1"
"352","Cebpa","Neurl1a"
"353","Cebpa","Nos2"
"354","Cebpa","Orm1"
"355","Cebpa","Orm2"
"356","Cebpa","Pdgfra"
"357","Cebpa","Per2"
"358","Cebpa","Pparg"
"359","Cebpa","Ptgs2"
"360","Cebpa","Saa3"
"361","Cebpa","Ccl3"
"362","Cebpa","Trf"
"363","Cebpa","Nr1h3"
"364","Cebpa","Scgb1a1"
"365","Cebpa","E2f2"
"366","Cebpa","Krt12"
"367","Cebpa","Slco1b2"
"368","Cebpa","Elane"
"369","Cebpa","Nupr1"
"370","Cebpa","Retn"
"371","Cebpa","Abca3"
"372","Cebpa","Aldh3a1"
"373","Cebpa","Apod"
"374","Cebpa","Bcl2"
"375","Cebpa","Cflar"
"376","Cebpa","Clu"
"377","Cebpa","Crabp2"
"378","Cebpa","Lpin1"
"379","Cebpa","Mstn"
"380","Cebpa","Nfkb1"
"381","Cebpa","Pck1"
"382","Cebpa","Prtn3"
"383","Cebpa","Spi1"
"384","Cebpa","Zbtb16"
"385","Cebpb","Otc"
"386","Cebpb","Abcb1b"
"387","Cebpb","Pparg"
"388","Cebpb","Ptgs1"
"389","Cebpb","Ptgs2"
"390","Cebpb","Saa3"
"391","Cebpb","Apcs"
"392","Cebpb","Ccl3"
"393","Cebpb","Nupr1"
"394","Cebpb","Scgb1a1"
"395","Cebpb","Trp53-ps"
"396","Cebpb","Sod2"
"397","Cebpb","C3"
"398","Cebpb","Cdkn1a"
"399","Cebpb","Col1a1"
"400","Cebpb","Crp"
"401","Cebpb","Dmbt1"
"402","Cebpb","Hgf"
"403","Cebpb","Ighg1"
"404","Cebpb","Il10"
"405","Cebpb","Il12b"
"406","Cebpb","Il6"
"407","Cebpb","Krt10"
"408","Cebpb","Met"
"409","Cebpb","Mmp13"
"410","Cebpb","Nos2"
"411","Cebpb","Orm1"
"412","Cebpb","Pck1"
"413","Cebpb","Crip2"
"414","Cebpb","Abl1"
"415","Cebpb","Abl2"
"416","Cebpb","Alb"
"417","Cebpb","Aldh3a1"
"418","Cebpb","Atf3"
"419","Cebpb","Bcl2"
"420","Cebpb","Bglap"
"421","Cebpb","Btg2"
"422","Cebpb","Cebpa"
"423","Cebpb","Clu"
"424","Cebpb","Cr2"
"425","Cebpb","Csf1r"
"426","Cebpb","Csf3"
"427","Cebpb","Csn2"
"428","Cebpb","Cxcr4"
"429","Cebpb","Cyr61"
"430","Cebpb","Fos"
"431","Cebpb","Foxf1"
"432","Cebpb","Gsta2"
"433","Cebpb","H2-K1"
"434","Cebpb","Id2"
"435","Cebpb","Il1b"
"436","Cebpb","Il5ra"
"437","Cebpb","Insr"
"438","Cebpb","Mafb"
"439","Cebpb","Myc"
"440","Cebpb","Ppargc1a"
"441","Cebpb","Runx2"
"442","Cebpb","Serpine1"
"443","Cebpb","Slc10a1"
"444","Cebpb","Snrpn"
"445","Cebpb","Socs3"
"446","Cebpb","Trp53"
"447","Cebpb","Ucp1"
"448","Cebpd","Il10"
"449","Cebpd","C3"
"450","Cebpd","Saa3"
"451","Cebpd","Ptgs2"
"452","Cebpd","Pparg"
"453","Cebpd","Scgb1a1"
"454","Cebpe","Gata1"
"455","Cebpe","Nol3"
"456","Cebpe","Sfpi1"
"457","Cebpe","Myc"
"458","Cebpe","Mxd1"
"459","Cebpg","Il6"
"460","Cebpg","Csf3"
"461","Cebpg","Il10"
"462","Cebpg","Retn"
"463","Cebpg","Cebpa"
"464","Cebpg","Cebpb"
"465","Clock","Per1"
"466","Clock","Per3"
"467","Clock","Rorc"
"468","Clock","Bhlhe40"
"469","Clock","Rorb"
"470","Clock","Per2"
"471","Clock","Rora"
"472","Clock","Cry2"
"473","Clock","Cry1"
"474","Clock","Bhlhe41"
"475","Clock","Nr1d1"
"476","Clock","Dbp"
"477","Clock","Nr0b2"
"478","Clock","Nampt"
"479","Clock","Scnn1a"
"480","Clock","Serpine1"
"481","Clock","Serpine2"
"482","Clock","Thbd"
"483","Clock","Tpo"
"484","Clock","Vwf"
"485","Creb1","Ren1"
"486","Creb1","H2-Ea-ps"
"487","Creb1","Npy"
"488","Creb1","Slc5a5"
"489","Creb1","Adcy8"
"490","Creb1","Aqp2"
"491","Creb1","Arc"
"492","Creb1","Barx2"
"493","Creb1","Bcl2"
"494","Creb1","Bdkrb1"
"495","Creb1","Bdnf"
"496","Creb1","Brca1"
"497","Creb1","Brca2"
"498","Creb1","Cacna1s"
"499","Creb1","Ccnd1"
"500","Creb1","Ccnd2"
"501","Creb1","Cd3d"
"502","Creb1","Cdk1"
"503","Creb1","Ift81"
"504","Creb1","Cebpb"
"505","Creb1","Cebpd"
"506","Creb1","Chga"
"507","Creb1","Chgb"
"508","Creb1","Crebbp"
"509","Creb1","Crh"
"510","Creb1","Cryaa"
"511","Creb1","Ctf1"
"512","Creb1","Cyp11a1"
"513","Creb1","Dbh"
"514","Creb1","Fos"
"515","Creb1","Fosb"
"516","Creb1","Fst"
"517","Creb1","Galr1"
"518","Creb1","Gfap"
"519","Creb1","Gnrhr"
"520","Creb1","Grin2b"
"521","Creb1","Nr3c1"
"522","Creb1","Hspa5"
"523","Creb1","Gzmb"
"524","Creb1","H2-Aa"
"525","Creb1","H2-Ab1"
"526","Creb1","H2-Eb1"
"527","Creb1","H2-DMa"
"528","Creb1","H2-DMb1"
"529","Creb1","H2-DMb2"
"530","Creb1","H2-Oa"
"531","Creb1","H2-Ob"
"532","Creb1","Hfe"
"533","Creb1","Hgf"
"534","Creb1","Hmox1"
"535","Creb1","Nr4a1"
"536","Creb1","Hpgd"
"537","Creb1","Slc6a4"
"538","Creb1","Elavl1"
"539","Creb1","Cd74"
"540","Creb1","Il2"
"541","Creb1","Il6"
"542","Creb1","Inha"
"543","Creb1","Jun"
"544","Creb1","Kcnc1"
"545","Creb1","Anxa1"
"546","Creb1","Ltf"
"547","Creb1","Mcl1"
"548","Creb1","Met"
"549","Creb1","Mif"
"550","Creb1","Mitf"
"551","Creb1","Mt3"
"552","Creb1","Myod1"
"553","Creb1","Nf1"
"554","Creb1","Npr1"
"555","Creb1","Ntsr2"
"556","Creb1","Pck1"
"557","Creb1","Pcna"
"558","Creb1","Pdha2"
"559","Creb1","Pdyn"
"560","Creb1","Penk"
"561","Creb1","Per1"
"562","Creb1","Per2"
"563","Creb1","Per3"
"564","Creb1","Plat"
"565","Creb1","Plau"
"566","Creb1","Ppara"
"567","Creb1","Ptger2"
"568","Creb1","Ptgs2"
"569","Creb1","Dusp1"
"570","Creb1","Rdh16"
"571","Creb1","Scg2"
"572","Creb1","Sfrp4"
"573","Creb1","Sftpb"
"574","Creb1","Slc1a3"
"575","Creb1","Slc20a1"
"576","Creb1","Stat3"
"577","Creb1","Tcra"
"578","Creb1","Tgfb2"
"579","Creb1","Tgm1"
"580","Creb1","Th"
"581","Creb1","Thbs1"
"582","Creb1","Rarb"
"583","Creb1","Tnfrsf8"
"584","Creb1","Trf"
"585","Creb1","Wisp1"
"586","Creb1","Yy1"
"587","Creb1","Mapk1"
"588","Creb1","Gyg"
"589","Creb1","Clic4"
"590","Creb1","Slc29a1"
"591","Creb1","Osgep"
"592","Creb1","Nrn1"
"593","Creb1","Myh10"
"594","Creb1","Acsl4"
"595","Creb1","Cftr"
"596","Creb1","Cldn11"
"597","Creb1","Crtc2"
"598","Creb1","Entpd1"
"599","Creb1","Esr1"
"600","Creb1","Etv2"
"601","Creb1","Etv3"
"602","Creb1","Il10"
"603","Creb1","Ldha"
"604","Creb1","Nfkbiz"
"605","Creb1","Nmnat2"
"606","Creb1","Noct"
"607","Creb1","Nrf1"
"608","Creb1","Pde3b"
"609","Creb1","Ppargc1a"
"610","Creb1","Ppm1d"
"611","Creb1","Prkce"
"612","Creb1","Nectin2"
"613","Creb1","Slc2a3"
"614","Creb1","Twist1"
"615","Creb3","Npy"
"616","Creb3","Fosb"
"617","Creb3","Mcl1"
"618","Creb3","Pdyn"
"619","Creb3","Pcna"
"620","Creb3","Mitf"
"621","Creb3","Fos"
"622","Creb3","Crh"
"623","Creb3","Bdnf"
"624","Creb3","Bcl2"
"625","Creb3","Arc"
"626","Creb3","Aqp2"
"627","Creb3","Apoa4"
"628","Creb3","Herpud1"
"629","Creb3l1","Mitf"
"630","Creb3l1","Pcna"
"631","Creb3l1","Pdyn"
"632","Creb3l1","Npy"
"633","Creb3l1","Aqp2"
"634","Creb3l1","Arc"
"635","Creb3l1","Bcl2"
"636","Creb3l1","Bdnf"
"637","Creb3l1","Crh"
"638","Creb3l1","Fos"
"639","Creb3l1","Fosb"
"640","Creb3l1","Mcl1"
"641","Creb3l1","Gcm1"
"642","Creb3l1","Mmp3"
"643","Creb3l1","Slc1a4"
"644","Creb3l2","Pdyn"
"645","Creb3l2","Fosb"
"646","Creb3l2","Fos"
"647","Creb3l2","Pcna"
"648","Creb3l2","Crh"
"649","Creb3l2","Bdnf"
"650","Creb3l2","Bcl2"
"651","Creb3l2","Arc"
"652","Creb3l2","Aqp2"
"653","Creb3l2","Npy"
"654","Creb3l2","Mitf"
"655","Creb3l2","Mcl1"
"656","Creb3l3","Mitf"
"657","Creb3l3","Fosb"
"658","Creb3l3","Fos"
"659","Creb3l3","Crh"
"660","Creb3l3","Bdnf"
"661","Creb3l3","Bcl2"
"662","Creb3l3","Npy"
"663","Creb3l3","Aqp2"
"664","Creb3l3","Arc"
"665","Creb3l3","Pdyn"
"666","Creb3l3","Pcna"
"667","Creb3l3","Mcl1"
"668","Creb3l3","Hamp"
"669","Creb3l3","Smurf1"
"670","Creb3l4","Mcl1"
"671","Creb3l4","Fosb"
"672","Creb3l4","Fos"
"673","Creb3l4","Crh"
"674","Creb3l4","Bdnf"
"675","Creb3l4","Bcl2"
"676","Creb3l4","Pdyn"
"677","Creb3l4","Arc"
"678","Creb3l4","Aqp2"
"679","Creb3l4","Npy"
"680","Creb3l4","Pcna"
"681","Creb3l4","Mitf"
"682","Creb3l4","Edem1"
"683","Creb5","Fosb"
"684","Creb5","Fos"
"685","Creb5","Crh"
"686","Creb5","Arc"
"687","Creb5","Aqp2"
"688","Creb5","Npy"
"689","Creb5","Bdnf"
"690","Creb5","Pdyn"
"691","Creb5","Bcl2"
"692","Creb5","Pcna"
"693","Creb5","Mcl1"
"694","Crebbp","Vegfc"
"695","Crebbp","Vegfa"
"696","Crebbp","Tfrc"
"697","Crebbp","Trf"
"698","Crebbp","Timp1"
"699","Crebbp","Tek"
"700","Crebbp","Hkdc1"
"701","Crebbp","Hk3"
"702","Crebbp","Slc2a1"
"703","Crebbp","Serpine1"
"704","Crebbp","Pgk1"
"705","Crebbp","Pgf"
"706","Crebbp","Pfkl"
"707","Crebbp","Bcl2"
"708","Crebbp","Gm5506"
"709","Crebbp","Pfkfb4"
"710","Crebbp","Nppa"
"711","Crebbp","Pdk1"
"712","Crebbp","Vegfb"
"713","Crebbp","Pfkfb2"
"714","Crebbp","Pfkfb1"
"715","Crebbp","Nos3"
"716","Crebbp","Aldoa"
"717","Crebbp","Nos2"
"718","Crebbp","Mitf"
"719","Crebbp","Pfkfb3"
"720","Crebbp","Ltbr"
"721","Crebbp","Ldha"
"722","Crebbp","Angpt4"
"723","Crebbp","Hmox1"
"724","Crebbp","Hk2"
"725","Crebbp","LOC100042025"
"726","Crebbp","Hk1"
"727","Crebbp","Gapdh"
"728","Crebbp","LOC100048117"
"729","Crebbp","Flt1"
"730","Crebbp","Figf"
"731","Crebbp","Fasl"
"732","Crebbp","Angpt1"
"733","Crebbp","Angpt2"
"734","Crebbp","Epo"
"735","Crebbp","Eno3"
"736","Crebbp","Eno2"
"737","Crebbp","Eno1"
"738","Crebbp","Egf"
"739","Crebbp","Edn1"
"740","Crebbp","Cdkn2b"
"741","Crebbp","Cdkn1b"
"742","Crebbp","Cdkn1a"
"743","Crebbp","Alx1"
"744","Crebbp","Birc5"
"745","Crebbp","Tdgf1"
"746","Crebbp","Clock"
"747","Crebbp","Crebbp"
"748","Crebbp","Crx"
"749","Crebbp","Cryab"
"750","Crebbp","Cyp11a1"
"751","Crebbp","Ep300"
"752","Crebbp","Esr1"
"753","Crebbp","F7"
"754","Crebbp","Fos"
"755","Crebbp","Fosb"
"756","Crebbp","Foxp3"
"757","Crebbp","Fth1"
"758","Crebbp","Gh"
"759","Crebbp","Grip1"
"760","Crebbp","Hgf"
"761","Crebbp","Ifnb1"
"762","Crebbp","Il6"
"763","Crebbp","Krt16"
"764","Crebbp","Med1"
"765","Crebbp","Hinfp"
"766","Crebbp","Mt1"
"767","Crebbp","Myh1"
"768","Crebbp","Nfkb1"
"769","Crebbp","Nfya"
"770","Crebbp","Nfyb"
"771","Crebbp","Npas2"
"772","Crebbp","Per1"
"773","Crebbp","Rs1"
"774","Crebbp","Setdb1"
"775","Crebbp","Socs3"
"776","Crebbp","Spib"
"777","Crebbp","Sst"
"778","Crebbp","Star"
"779","Crebbp","Tnf"
"780","Crebbp","Trp53"
"781","Crem","Star"
"782","Crem","Ren1"
"783","Ctnnb1","Ccnd1"
"784","Ctnnb1","Ccnd2"
"785","Ctnnb1","Ccnd3"
"786","Ctnnb1","Atoh1"
"787","Ctnnb1","Axin2"
"788","Ctnnb1","Bcl2l1"
"789","Ctnnb1","Bglap"
"790","Ctnnb1","Bglap2"
"791","Ctnnb1","Birc5"
"792","Ctnnb1","Bmp4"
"793","Ctnnb1","Casp3"
"794","Ctnnb1","Ccl7"
"795","Ctnnb1","Ccne1"
"796","Ctnnb1","Cdh1"
"797","Ctnnb1","Cdx1"
"798","Ctnnb1","Cdx2"
"799","Ctnnb1","Cdx4"
"800","Ctnnb1","Cyp19a1"
"801","Ctnnb1","Cyp2b10"
"802","Ctnnb1","E2f1"
"803","Ctnnb1","Ephb2"
"804","Ctnnb1","Fas"
"805","Ctnnb1","Fgf8"
"806","Ctnnb1","Fgfbp1"
"807","Ctnnb1","Vegfd"
"808","Ctnnb1","Foxa2"
"809","Ctnnb1","Foxj1"
"810","Ctnnb1","Gast"
"811","Ctnnb1","Gja1"
"812","Ctnnb1","Glul"
"813","Ctnnb1","Grem2"
"814","Ctnnb1","Ihh"
"815","Ctnnb1","Inha"
"816","Ctnnb1","Isl1"
"817","Ctnnb1","Lect2"
"818","Ctnnb1","Lef1"
"819","Ctnnb1","Lhb"
"820","Ctnnb1","Met"
"821","Ctnnb1","Mitf"
"822","Ctnnb1","Mmp13"
"823","Ctnnb1","Mmp7"
"824","Ctnnb1","Myc"
"825","Ctnnb1","Mycn"
"826","Ctnnb1","Myf5"
"827","Ctnnb1","Nanog"
"828","Ctnnb1","Neurog1"
"829","Ctnnb1","Nr0b1"
"830","Ctnnb1","Otx2"
"831","Ctnnb1","Pdgfra"
"832","Ctnnb1","Pitx2"
"833","Ctnnb1","Pml"
"834","Ctnnb1","Ppard"
"835","Ctnnb1","Ptgs2"
"836","Ctnnb1","Rapsn"
"837","Ctnnb1","Runx2"
"838","Ctnnb1","Slc2a1"
"839","Ctnnb1","Smc3"
"840","Ctnnb1","Tbx3"
"841","Ctnnb1","Tcf4"
"842","Ctnnb1","Twist1"
"843","Ctnnb1","Vegfa"
"844","Ctnnb1","Wisp1"
"845","Ctnnb1","Wnt1"
"846","Ctnnb1","Wnt4"
"847","Ddit3","mmu-miR-708-3p"
"848","Ddit3","mmu-miR-708-5p"
"849","Ddit3","Bbc3"
"850","Ddit3","Nos3"
"851","E2f1","Bfsp1"
"852","E2f1","A930017K11Rik"
"853","E2f1","Vmn1r239-ps"
"854","E2f1","Chmp7"
"855","E2f1","Vmn1r42"
"856","E2f1","Vmn1r53"
"857","E2f1","Vmn1r40"
"858","E2f1","Adh7"
"859","E2f1","Apex1"
"860","E2f1","Arl4a"
"861","E2f1","Atp2a2"
"862","E2f1","Brca1"
"863","E2f1","Bsg"
"864","E2f1","Ccne1"
"865","E2f1","Ccne2"
"866","E2f1","Ccng2"
"867","E2f1","Cd8b1"
"868","E2f1","Cdc45"
"869","E2f1","Cdkn2a"
"870","E2f1","Socs3"
"871","E2f1","Ckb"
"872","E2f1","Clock"
"873","E2f1","Dhfr"
"874","E2f1","Dlx1"
"875","E2f1","E2f1"
"876","E2f1","Fzd1"
"877","E2f1","Gas1"
"878","E2f1","Gbx2"
"879","E2f1","Hist2h3c1"
"880","E2f1","H2afx"
"881","E2f1","Hoxa13"
"882","E2f1","Hoxa4"
"883","E2f1","Trmt2a"
"884","E2f1","Igf2"
"885","E2f1","Igh-VJ558"
"886","E2f1","Kif21b"
"887","E2f1","Psmb9"
"888","E2f1","Vmn1r229"
"889","E2f1","Vmn1r227"
"890","E2f1","Mbd1"
"891","E2f1","Mbd2"
"892","E2f1","Mc2r"
"893","E2f1","Myb"
"894","E2f1","Mybl2"
"895","E2f1","Myl2"
"896","E2f1","Mycn"
"897","E2f1","Nppc"
"898","E2f1","Nsdhl"
"899","E2f1","Pcna"
"900","E2f1","Pola1"
"901","E2f1","Pola2"
"902","E2f1","Rabggtb"
"903","E2f1","Ranbp1"
"904","E2f1","Rel"
"905","E2f1","Rela"
"906","E2f1","Rpl30"
"907","E2f1","Polr2a"
"908","E2f1","Rps7"
"909","E2f1","Rrm2"
"910","E2f1","S100a9"
"911","E2f1","Sf3a2"
"912","E2f1","Nkx1-2"
"913","E2f1","Sst"
"914","E2f1","Lrrc25"
"915","E2f1","Lactb2"
"916","E2f1","Fbxl21"
"917","E2f1","Tapbp"
"918","E2f1","Tgfbi"
"919","E2f1","Timp3"
"920","E2f1","tk"
"921","E2f1","Tkt"
