,TF,target
0,ABL1,SHC3
1,ABL1,STAT5B
2,ABL1,CBLB
3,ABL1,CBLC
4,ABL1,CD55
5,ABL1,CRK
6,ABL1,CRKL
7,ABL1,RAC3
8,ABL1,RB1
9,ABL1,SHC1
10,ABL1,SHC2
11,ABL1,SHC4
12,ABL1,STAT5A
13,ABL1,CBL
14,ABL1,EPHA1
15,ABL1,EPHA2
16,ABL1,EPHA3
17,ABL1,EPHA4
18,ABL1,EPHA5
19,ABL1,EPHA6
20,ABL1,EPHA7
21,ABL1,EPHA8
22,ABL1,EPHB1
23,ABL1,EPHB2
24,ABL1,EPHB3
25,ABL1,EPHB4
26,ABL1,EPHB6
27,ABL1,GRB2
28,ABL1,MYC
29,ABL1,NTRK1
30,ABL1,NTRK2
31,ABL1,NTRK3
32,ABL1,RAC1
33,ABL1,RAC2
34,ABL1,BAX
35,ABL1,BCL2
36,ABL1,BCL6
37,ABL1,CCND2
38,ABL1,CDKN1A
39,ABL1,CSF1
40,ABL1,FOXO3
41,ABL1,JUN
42,ABL1,PIM1
43,ABL1,TP53
44,AKT1,hsa-miR-125b
45,AKT1,hsa-miR-155
46,AKT1,hsa-miR-181c
47,AKT1,hsa-miR-22
48,AKT2,hsa-miR-22
49,AKT3,hsa-miR-22
50,APC,TBL1Y
51,APC,ARHGEF4
52,APC,AXIN1
53,APC,AXIN2
54,APC,CTNNB1
55,APC,DVL1
56,APC,DVL2
57,APC,DVL3
58,APC,TBL1XR1
59,APC,TBL1X
60,APC,AKT1
61,APC,AMHR2
62,APC,BIRC5
63,APC,DLG1
64,APC,DNMT1
65,APC,F8
66,APC,KLF4
67,APC,MYC
68,APC,NOS2
69,APC,ODC1
70,APC,PTGS2
71,APC,SGK1
72,AR,RPE65
73,AR,hsa-miR-216a
74,AR,VEGFA
75,AR,KLK3
76,AR,MAPK3
77,AR,MAPK1
78,AR,HSP90B1
79,AR,HSP90AB1
80,AR,HSP90AA1
81,AR,AR
82,AR,ABCB1
83,AR,ACAA1
84,AR,ACOX1
85,AR,ACOX2
86,AR,ACPP
87,AR,ACSL1
88,AR,ADAM28
89,AR,ADAMTS3
90,AR,ADAMTS4
91,AR,ADIPOQ
92,AR,ADIPOR1
93,AR,ADIPOR2
94,AR,AKR1B1
95,AR,AKT1
96,AR,ALB
97,AR,ALPP
98,AR,AMH
99,AR,ANGPTL4
100,AR,APOA1
101,AR,APOB
102,AR,APOBR
103,AR,APOC3
104,AR,APOE
105,AR,AREG
106,AR,ASB2
107,AR,ATP2A2
108,AR,AVP
109,AR,BCL2
110,AR,BTF3P11
111,AR,C21orf33
112,AR,CASP3
113,AR,CCND1
114,AR,CCND2
115,AR,CCNG1
116,AR,CD36
117,AR,CD38
118,AR,CD40
119,AR,CD83
120,AR,CDH13
121,AR,CDK7
122,AR,CDKN1A
123,AR,CETP
124,AR,CITED2
125,AR,CPT1A
126,AR,CPT1B
127,AR,CPT2
128,AR,CRABP2
129,AR,CYP19A1
130,AR,CYP1A1
131,AR,CYP26A1
132,AR,CYP27A1
133,AR,CYP4A11
134,AR,CYP7A1
135,AR,DBI
136,AR,DHRS4
137,AR,DRD1
138,AR,ECM1
139,AR,EDN1
140,AR,EGFR
141,AR,ELF4
142,AR,ELK1
143,AR,ESR1
144,AR,ESR2
145,AR,ETS1
146,AR,F9
147,AR,FABP1
148,AR,FABP3
149,AR,FADS2
150,AR,FBP2
151,AR,FCER1A
152,AR,FGB
153,AR,FGF13
154,AR,FGF2
155,AR,FGF8
156,AR,FGFBP1
157,AR,FGFR1
158,AR,FHL2
159,AR,FOXA1
160,AR,GADD45A
161,AR,GADD45B
162,AR,GADD45G
163,AR,GATA3
164,AR,GCK
165,AR,GDEP
166,AR,GOT1
167,AR,GSTP1
168,AR,GTF2F1
169,AR,H3F3A
170,AR,HES1
171,AR,HMGCS1
172,AR,HMGCS2
173,AR,HNF1A
174,AR,HNF1B
175,AR,HOXA1
176,AR,HOXA4
177,AR,HOXA7
178,AR,HOXB4
179,AR,HOXC8
180,AR,HOXD4
181,AR,HSD11B1
182,AR,HSD17B1
183,AR,IBSP
184,AR,ICAM1
185,AR,IFNAR1
186,AR,IGFBP5
187,AR,IL6ST
188,AR,IL8
189,AR,INS
190,AR,IRAK2
191,AR,JUN
192,AR,KAT5
193,AR,KAT7
194,AR,KCNH4
195,AR,KCNH8
196,AR,KHSRP
197,AR,KLF5
198,AR,KLK14
199,AR,KLK15
200,AR,KLK2
201,AR,KLKB1
202,AR,KRT19
203,AR,LCP1
204,AR,LIPA
205,AR,LIPE
206,AR,LPL
207,AR,MAP4K2
208,AR,MED1
209,AR,MIF
210,AR,MMP9
211,AR,MUC1
212,AR,MUC4
213,AR,MUC5AC
214,AR,MYB
215,AR,MYC
216,AR,MYCN
217,AR,MYH6
218,AR,NCOA1
219,AR,NCOA2
220,AR,NCOA3
221,AR,NCOA4
222,AR,NCOA6
223,AR,NCOR1
224,AR,NCOR2
225,AR,NEDD9
226,AR,NFKBIA
227,AR,NKX2-1
228,AR,NOL3
229,AR,NOX1
230,AR,NR1D1
231,AR,NR1H3
232,AR,NRIP1
233,AR,NUDT6
234,AR,PCK1
235,AR,PDHA1
236,AR,PGC
237,AR,PIGR
238,AR,PKD1
239,AR,PLAT
240,AR,PLAU
241,AR,PML
242,AR,PNRC1
243,AR,POU1F1
244,AR,POU2F1
245,AR,POU5F1
246,AR,PPARG
247,AR,PPARGC1A
248,AR,PPBP
249,AR,PPP2R2C
250,AR,PRKCA
251,AR,PTGER2
252,AR,PTGS1
253,AR,PTGS2
254,AR,PTHLH
255,AR,RARA
256,AR,RARB
257,AR,RARG
258,AR,RARRES3
259,AR,RELA
260,AR,RETN
261,AR,RNF4
262,AR,IL2
263,AR,S100A8
264,AR,S100A9
265,AR,SAT1
266,AR,SCARB1
267,AR,SCD
268,AR,SCGB1D1
269,AR,SEMA6B
270,AR,SERPINE1
271,AR,SERPINF1
272,AR,SFTPB
273,AR,SLC10A2
274,AR,SLC5A5
275,AR,SMAD3
276,AR,SMARCA1
277,AR,SMARCA2
278,AR,SMPD1
279,AR,SNORD116-1
280,AR,SOS1
281,AR,STAT3
282,AR,STAT5B
283,AR,STRA6
284,AR,TCF7
285,AR,TG
286,AR,TGFB1
287,AR,TGFB2
288,AR,TGM1
289,AR,THPO
290,AR,TMSB10
291,AR,TNFAIP2
292,AR,TNFRSF11B
293,AR,TNFRSF1B
294,AR,TPO
295,AR,TRPS1
296,AR,UBE3A
297,AR,UCP1
298,AR,UCP2
299,AR,UCP3
300,AR,UGT1A10
301,AR,UGT2B4
302,AR,ZMIZ1
303,AR,IL6
304,AR,ACTA1
305,AR,AKR1C3
306,AR,ALDH1A3
307,AR,ARG1
308,AR,ARG2
309,AR,ATAD2
310,AR,BSG
311,AR,BTG1
312,AR,BTG2
313,AR,CDK20
314,AR,CDC6
315,AR,CDH1
316,AR,CDH11
317,AR,CDH2
318,AR,CDK6
319,AR,CLK3
320,AR,CRH
321,AR,CRISP1
322,AR,CRISP3
323,AR,CTNNB1
324,AR,CYP7B1
325,AR,ELK4
326,AR,EP300
327,AR,ERBB2
328,AR,ERBB3
329,AR,ETV1
330,AR,FKBP4
331,AR,FN1
332,AR,FOLH1
333,AR,GNMT
334,AR,GREB1
335,AR,HMMR
336,AR,HMOX1
337,AR,IFI16
338,AR,IGF1R
339,AR,IGFBP3
340,AR,KISS1
341,AR,KISS1R
342,AR,KLK1
343,AR,KLK4
344,AR,MID1
345,AR,NAT1
346,AR,NDRG1
347,AR,NFKB1
348,AR,NKX3-1
349,AR,NOV
350,AR,NRAS
351,AR,PC
352,AR,PSCA
353,AR,PEBP1
354,AR,PIP
355,AR,PMEPA1
356,AR,PTEN
357,AR,PTPN1
358,AR,REST
359,AR,SEPT7
360,AR,SERPINB5
361,AR,SESN1
362,AR,SRD5A3
363,AR,STIM1
364,AR,TBP
365,AR,TCF7L2
366,AR,TGFA
367,AR,TH
368,AR,TJP1
369,AR,TMPRSS2
370,AR,TSC1
371,AR,TSC2
372,AR,UCN
373,AR,UGT2B15
374,AR,USP26
375,AR,VIM
376,AR,WEE1
377,AR,WNT7B
378,AR,XIAP
379,AR,AADAC
380,AR,ABCA1
381,AR,ABCA2
382,AR,ABCF1
383,AR,ABCA4
384,AR,ABL1
385,AR,ABL2
386,AR,ABR
387,AR,ACACB
388,AR,ACADM
389,AR,ACAT2
390,AR,ACCN1
391,AR,ACO1
392,AR,ACP1
393,AR,ACTC1
394,AR,ACTN4
395,AR,ACTN1
396,AR,ACVR1
397,AR,ACVR2B
398,AR,ACVRL1
399,AR,ACYP1
400,AR,ACYP2
401,AR,ADAM10
402,AR,ADAR
403,AR,ADARB1
404,AR,ADARB2
405,AR,ADCY8
406,AR,ADCY9
407,AR,ADCYAP1R1
408,AR,ADD1
409,AR,ADD3
410,AR,PLIN2
411,AR,ADH5
412,AR,ADH7
413,AR,ADK
414,AR,ADM
415,AR,ADORA1
416,AR,ADORA2B
417,AR,ADORA3
418,AR,ADPRH
419,AR,PARP1
420,AR,PARP4
421,AR,ADRA1D
422,AR,ADRA1B
423,AR,ADRA2A
424,AR,ADRB2
425,AR,ADRBK2
426,AR,ADSS
427,AR,AP1B1
428,AR,AFP
429,AR,AGA
430,AR,ACAN
431,AR,AGL
432,AR,JAG1
433,AR,APLNR
434,AR,AHCY
435,AR,AHR
436,AR,AIM1
437,AR,AK2
438,AR,AK4
439,AR,AKT2
440,AR,ALCAM
441,AR,ALDH1A1
442,AR,ALDH1B1
443,AR,ALDH9A1
444,AR,ALDH3A2
445,AR,ABCD2
446,AR,ALK
447,AR,ALOX5AP
448,AR,ANXA8L2
449,AR,ALOX15B
450,AR,ALPL
451,AR,AMPD3
452,AR,AMPH
453,AR,BIN1
454,AR,AMT
455,AR,AMY2B
456,AR,ANGPT1
457,AR,ANK1
458,AR,ANK2
459,AR,ANK3
460,AR,ANPEP
461,AR,ANXA1
462,AR,ANXA2
463,AR,ANXA3
464,AR,ANXA4
465,AR,ANXA5
466,AR,ANXA6
467,AR,ANXA7
468,AR,ANXA11
469,AR,ANXA13
470,AR,AOAH
471,AR,AOX1
472,AR,APAF1
473,AR,APOF
474,AR,APBA1
475,AR,APBB2
476,AR,APCS
477,AR,BIRC2
478,AR,BIRC3
479,AR,APLP2
480,AR,APP
481,AR,SHROOM2
482,AR,AQP3
483,AR,ARCN1
484,AR,ARF1
485,AR,ARF3
486,AR,ARF4
487,AR,RHOA
488,AR,RHOB
489,AR,RND3
490,AR,ARHGAP5
491,AR,ARHGAP6
492,AR,RHOH
493,AR,ARL3
494,AR,ARNT
495,AR,ARRB1
496,AR,ARSB
497,AR,STS
498,AR,ARSE
499,AR,ART3
500,AR,ASIP
501,AR,ASNA1
502,AR,ASPH
503,AR,ASS1
504,AR,ASTN1
505,AR,ZFHX3
506,AR,ATF3
507,AR,ATF4
508,AR,RERE
509,AR,ATOX1
510,AR,ATP1A1
511,AR,ATP1A2
512,AR,ATP1A4
513,AR,ATP1B1
514,AR,ATP1B3
515,AR,ATP2B2
516,AR,ATP2B4
517,AR,ATP5D
518,AR,ATP5E
519,AR,ATP5F1
520,AR,ATP6V1A
521,AR,ATP6V1B2
522,AR,ATP6V0B
523,AR,ATP6V0A1
524,AR,ATP5O
525,AR,ATR
526,AR,AUH
527,AR,AXL
528,AR,B2M
529,AR,BACH1
530,AR,BAI2
531,AR,BCAT1
532,AR,BCKDHB
533,AR,BCL2L1
534,AR,BCL3
535,AR,BCL6
536,AR,BCL9
537,AR,HCN2
538,AR,BCR
539,AR,BDH1
540,AR,BDKRB1
541,AR,BDKRB2
542,AR,BDNF
543,AR,BFSP1
544,AR,BICD1
545,AR,BID
546,AR,PRDM1
547,AR,BLK
548,AR,BLM
549,AR,BNC1
550,AR,BMP1
551,AR,BMP6
552,AR,BMP7
553,AR,BMP8B
554,AR,BMPR1A
555,AR,BMPR1B
556,AR,BMPR2
557,AR,BNIP3L
558,AR,DST
559,AR,BPGM
560,AR,BPHL
561,AR,ZFP36L1
562,AR,ZFP36L2
563,AR,BTC
564,AR,BTD
565,AR,KLF9
566,AR,BYSL
567,AR,C3orf51
568,AR,C1R
569,AR,C1S
570,AR,C4BPA
571,AR,DAGLA
572,AR,C16orf3
573,AR,PTTG1IP
574,AR,TMEM50B
575,AR,CA5A
576,AR,CA9
577,AR,CA12
578,AR,CACNA1A
579,AR,CACNA1C
580,AR,CACNA1D
581,AR,SLC25A20
582,AR,CAD
583,AR,S100G
584,AR,CALD1
585,AR,CALM1
586,AR,CALM2
587,AR,CALR
588,AR,CALU
589,AR,CAMK2B
590,AR,CAMK2D
591,AR,CAMLG
592,AR,CAPG
593,AR,CAPN2
594,AR,CAPN3
595,AR,CAPZA1
596,AR,CAST
597,AR,CAPZB
598,AR,CASP2
599,AR,CASQ1
600,AR,CAV1
601,AR,CAV2
602,AR,CAV3
603,AR,RUNX2
604,AR,RUNX1
605,AR,RUNX1T1
606,AR,CBFB
607,AR,CBLB
608,AR,CCIN
609,AR,CCBL1
610,AR,CCK
611,AR,CCNA2
612,AR,CCNG2
613,AR,CCNH
614,AR,CD8B
615,AR,CD28
616,AR,TNFRSF8
617,AR,TNFSF8
618,AR,CD34
619,AR,SCARB2
620,AR,CD44
621,AR,CD58
622,AR,CD59
623,AR,CD63
624,AR,CD97
625,AR,CDA
626,AR,LRBA
627,AR,CDC5L
628,AR,CDC20
629,AR,CDC25B
630,AR,CDC27
631,AR,CDC42
632,AR,CDH3
633,AR,CDH4
634,AR,CDH8
635,AR,CDH16
636,AR,CDK5
637,AR,CDKN1B
638,AR,CDKN2B
639,AR,CDKN2C
640,AR,CEBPA
641,AR,CEBPD
642,AR,CEBPG
643,AR,CEL
644,AR,CENPC1
645,AR,CENPE
646,AR,CENPF
647,AR,CFL1
648,AR,CFL2
649,AR,CTSC
650,AR,CGB
651,AR,RCC1
652,AR,CHD2
653,AR,CHD3
654,AR,FOXN3
655,AR,CHI3L1
656,AR,CHI3L2
657,AR,CHIT1
658,AR,CHML
659,AR,CHN1
660,AR,CHN2
661,AR,LYST
662,AR,CHRM5
663,AR,CHRNA1
664,AR,CHRNB1
665,AR,CHRNB3
666,AR,CHRND
667,AR,CHRNG
668,AR,CKS1B
669,AR,CKS2
670,AR,CLCN3
671,AR,CLCN4
672,AR,CLIC1
673,AR,CLK1
674,AR,CLTA
675,AR,CLTC
676,AR,CCR7
677,AR,CMKLR1
678,AR,ABCC2
679,AR,CNGB1
680,AR,CNGA1
681,AR,CNGA3
682,AR,CNN2
683,AR,CNN3
684,AR,CNR2
685,AR,CNTF
686,AR,COL1A2
687,AR,COL3A1
688,AR,COL4A1
689,AR,COL4A2
690,AR,COL4A3
691,AR,COL4A4
692,AR,COL4A6
693,AR,COL5A1
694,AR,COL5A2
695,AR,COL6A3
696,AR,COL8A1
697,AR,COL8A2
698,AR,COL9A1
699,AR,COL10A1
700,AR,COL11A1
701,AR,COL12A1
702,AR,COL13A1
703,AR,COL15A1
704,AR,COL16A1
705,AR,COL19A1
706,AR,COPA
707,AR,KLF6
708,AR,SLC31A1
709,AR,SLC31A2
710,AR,MAP3K8
711,AR,COX5B
712,AR,COX10
713,AR,COX11
714,AR,CP
715,AR,CPA1
716,AR,CPA2
717,AR,CPA3
718,AR,CPM
719,AR,CPS1
720,AR,CREB1
721,AR,ATF2
722,AR,CREBBP
723,AR,ATF6B
724,AR,CRK
725,AR,CRYBA1
726,AR,CRYBB1
727,AR,CRYZ
728,AR,CS
729,AR,MAPK14
730,AR,CSF1
731,AR,CSF3
732,AR,CSK
733,AR,CSNK1D
734,AR,CSNK2B
735,AR,VCAN
736,AR,CSRP1
737,AR,CSRP2
738,AR,SLC25A10
739,AR,CST3
740,AR,CTBP1
741,AR,CTBP2
742,AR,CTGF
743,AR,CTNNA1
744,AR,CTNNA2
745,AR,CTNND1
746,AR,CTSB
747,AR,CTSK
748,AR,CTSO
749,AR,CTSS
750,AR,CTSW
751,AR,CUX1
752,AR,CX3CR1
753,AR,CYB5A
754,AR,CYP3A5
755,AR,DAB1
756,AR,DAB2
757,AR,DAG1
758,AR,DGKB
759,AR,DGKG
760,AR,DAP
761,AR,DAPK1
762,AR,DARS
763,AR,DAZL
764,AR,DBT
765,AR,DCN
766,AR,ACE
767,AR,DDB1
768,AR,DDC
769,AR,DDX3X
770,AR,DDX10
771,AR,DHX15
772,AR,DECR1
773,AR,DEFB1
774,AR,DES
775,AR,DFNA5
776,AR,DGUOK
777,AR,CYB5R3
778,AR,DIAPH1
779,AR,DIAPH2
780,AR,DIO1
781,AR,DIO2
782,AR,DLG1
783,AR,DLG3
784,AR,DLX1
785,AR,DMD
786,AR,DNAH5
787,AR,DNASE1L1
788,AR,DYNC1H1
789,AR,DYNC1I1
790,AR,DYNC1LI2
791,AR,DNMT1
792,AR,TRDMT1
793,AR,DNMT3A
794,AR,DOCK1
795,AR,DOCK2
796,AR,DOCK3
797,AR,DOK1
798,AR,DPH2
799,AR,DPP4
800,AR,DPT
801,AR,DPYD
802,AR,DPYSL2
803,AR,DPYSL3
804,AR,DR1
805,AR,DRD4
806,AR,DRP2
807,AR,RCAN1
808,AR,TSC22D3
809,AR,DSP
810,AR,DTNA
811,AR,DTNB
812,AR,HBEGF
813,AR,DTYMK
814,AR,ECM2
815,AR,DUSP1
816,AR,DUSP3
817,AR,DUSP5
818,AR,DYRK1A
819,AR,E2F2
820,AR,E2F3
821,AR,E2F5
822,AR,EBF1
823,AR,GPR183
824,AR,ECT2
825,AR,S1PR1
826,AR,LPAR1
827,AR,EDNRA
828,AR,PHC2
829,AR,EEF1A1
830,AR,EEF1G
831,AR,EIF2D
832,AR,EFNA5
833,AR,EFNB2
834,AR,EGF
835,AR,MEGF9
836,AR,EPHA2
837,AR,EIF4A2
838,AR,EIF4B
839,AR,EIF4E
840,AR,EIF4EBP2
841,AR,EIF4G1
842,AR,EIF4G2
843,AR,SERPINB1
844,AR,ELAVL2
845,AR,ELF2
846,AR,ELK3
847,AR,ELN
848,AR,EMD
849,AR,EMP1
850,AR,EMP2
851,AR,ENG
852,AR,ENO1
853,AR,ENPEP
854,AR,ENSA
855,AR,EPAS1
856,AR,EPB41L2
857,AR,STOM
858,AR,EPHA4
859,AR,EPHA5
860,AR,EPHA8
861,AR,EPHB2
862,AR,EPOR
863,AR,EPS8
864,AR,EPS15
865,AR,ERBB4
866,AR,ERCC1
867,AR,ERCC2
868,AR,EREG
869,AR,EYA4
870,AR,ERCC4
871,AR,ERG
872,AR,ESRRG
873,AR,ETFDH
874,AR,ETS2
875,AR,ETV4
876,AR,ETV5
877,AR,EVC
878,AR,MECOM
879,AR,EVI2A
880,AR,EVI2B
881,AR,EXT1
882,AR,EXT2
883,AR,EXTL2
884,AR,EYA1
885,AR,EYA2
886,AR,EYA3
887,AR,EZH2
888,AR,F2R
889,AR,F2RL2
890,AR,F3
891,AR,F5
892,AR,F13A1
893,AR,FANCC
894,AR,FANCD2
895,AR,ACSL3
896,AR,ACSL4
897,AR,PTK2B
898,AR,BPTF
899,AR,FAP
900,AR,FBLN1
901,AR,FARSA
902,AR,FAT1
903,AR,FBLN2
904,AR,FBN1
905,AR,EFEMP1
906,AR,FCN2
907,AR,GPC4
908,AR,FER
909,AR,FGF1
910,AR,FGF7
911,AR,FGF11
912,AR,FGF14
913,AR,GPC5
914,AR,FGR
915,AR,FHIT
916,AR,FHL1
917,AR,FHL3
918,AR,FKBP1A
919,AR,FKBP5
920,AR,FOXD1
921,AR,FOXL1
922,AR,FOXO1
923,AR,FOXO3
924,AR,FLNB
925,AR,FLNC
926,AR,FMR1
927,AR,AFF2
928,AR,FNTB
929,AR,FOLR3
930,AR,FOSB
931,AR,FOSL2
932,AR,FPR1
933,AR,FPR2
934,AR,FRK
935,AR,MTOR
936,AR,FRZB
937,AR,NR5A2
938,AR,FTH1
939,AR,FUCA1
940,AR,FUT4
941,AR,FUT8
942,AR,KDSR
943,AR,FYB
944,AR,FYN
945,AR,FZD2
946,AR,GABPB1
947,AR,GABRB1
948,AR,GABRE
949,AR,GABRR1
950,AR,GABRR2
951,AR,GAD1
952,AR,GALE
953,AR,GALK2
954,AR,GALNT2
955,AR,GALNT3
956,AR,GANC
957,AR,GAP43
958,AR,GAS1
959,AR,GAS6
960,AR,GAS8
961,AR,GATA4
962,AR,GBA
963,AR,GBE1
964,AR,GBP2
965,AR,GBP3
966,AR,GBX2
967,AR,BLOC1S1
968,AR,NR6A1
969,AR,GCNT1
970,AR,MSTN
971,AR,GDI2
972,AR,GFAP
973,AR,GFRA1
974,AR,GGCX
975,AR,B4GALT1
976,AR,GGT7
977,AR,GGT5
978,AR,GHR
979,AR,GHSR
980,AR,GJA1
981,AR,GK
982,AR,GPC3
983,AR,GCLC
984,AR,GCLM
985,AR,GLDC
986,AR,GLG1
987,AR,GLI2
988,AR,GLI3
989,AR,GLO1
990,AR,GLRA1
991,AR,GLRB
992,AR,GLS
993,AR,GLRX
994,AR,GLUD1
995,AR,GLUL
996,AR,GMDS
997,AR,GMPR
998,AR,GNA12
999,AR,GNA15
1000,AR,GNAI1
1001,AR,GNAI3
1002,AR,GNAL
1003,AR,GNAQ
1004,AR,GNAS
1005,AR,GNG4
1006,AR,GNG5
1007,AR,GNG7
1008,AR,GNS
1009,AR,GOLGA4
1010,AR,GOLGB1
1011,AR,GPD2
1012,AR,GPM6B
1013,AR,GPR1
1014,AR,GPR3
1015,AR,GPR39
1016,AR,GRK4
1017,AR,MKNK2
1018,AR,GPX1
1019,AR,GPX4
1020,AR,GRB2
1021,AR,GRB10
1022,AR,GRB14
1023,AR,RAPGEF1
1024,AR,GRIA1
1025,AR,GRIA3
1026,AR,GRID2
1027,AR,GRIK1
1028,AR,GRIK2
1029,AR,GRIN2D
1030,AR,NR3C1
1031,AR,ARHGAP35
1032,AR,GRM1
1033,AR,GRM5
1034,AR,CXCL1
1035,AR,CXCL2
1036,AR,CXCL3
1037,AR,GRPR
1038,AR,GSK3B
1039,AR,GSN
1040,AR,GSR
1041,AR,GSTA4
1042,AR,GTF2E1
1043,AR,GTF2F2
1044,AR,GTF2I
1045,AR,GUCA1B
1046,AR,GUCY1B3
1047,AR,GUCY2C
1048,AR,GYG1
1049,AR,GYPC
1050,AR,GYS2
1051,AR,GZMK
1052,AR,HIST1H1C
1053,AR,HIST1H1D
1054,AR,HIST1H1T
1055,AR,HIST1H2AE
1056,AR,H2AFZ
1057,AR,HADH
1058,AR,HCRTR1
1059,AR,HTT
1060,AR,HDC
1061,AR,HDGF
1062,AR,HDLBP
1063,AR,CFH
1064,AR,HFE
1065,AR,NRG1
1066,AR,HIC1
1067,AR,HIF1A
1068,AR,HIP1
1069,AR,HIVEP1
1070,AR,HIVEP2
1071,AR,HK1
1072,AR,HK2
1073,AR,MNX1
1074,AR,HLA-DOB
1075,AR,MR1
1076,AR,HLCS
1077,AR,HMGCR
1078,AR,HMGA1
1079,AR,HMOX2
1080,AR,HNMT
1081,AR,HNRNPA1
1082,AR,HNRNPC
1083,AR,HNRNPD
1084,AR,HNRNPK
1085,AR,HNRNPL
1086,AR,HNRNPU
1087,AR,TLX2
1088,AR,HOXB1
1089,AR,HOXB2
1090,AR,HOXB3
1091,AR,HOXB6
1092,AR,HOXB7
1093,AR,HOXB8
1094,AR,HOXC9
1095,AR,HOXC10
1096,AR,HPCAL1
1097,AR,AGFG2
1098,AR,HRH1
1099,AR,HSD17B3
1100,AR,HSD17B2
1101,AR,HSF2
1102,AR,HSPA5
1103,AR,HSPB2
1104,AR,IGSF3
1105,AR,DNAJB1
1106,AR,HSPG2
1107,AR,FOXN2
1108,AR,HTR1B
1109,AR,HTR1D
1110,AR,HTR2B
1111,AR,HTR3A
1112,AR,HTR5A
1113,AR,HTR7
1114,AR,TNC
1115,AR,IARS
1116,AR,ID1
1117,AR,ID2
1118,AR,ID3
1119,AR,SP110
1120,AR,IFNGR2
1121,AR,IGBP1
1122,AR,IGF1
1123,AR,IGF2R
1124,AR,IGFBP1
1125,AR,IGFBP7
1126,AR,CYR61
1127,AR,RBPJ
1128,AR,IGLC1
1129,AR,IGLC2
1130,AR,IGLC3
1131,AR,IKBKB
1132,AR,IL1RAP
1133,AR,IL4
1134,AR,IL4R
1135,AR,IL6R
1136,AR,IL7R
1137,AR,IL12A
1138,AR,IL12B
1139,AR,IL12RB2
1140,AR,IL13RA1
1141,AR,IL15
1142,AR,IL16
1143,AR,TNFRSF9
1144,AR,IL18
1145,AR,FOXK2
1146,AR,ILF3
1147,AR,IMPA2
1148,AR,IMPG1
1149,AR,ING1
1150,AR,INPP1
1151,AR,INPP5B
1152,AR,INSR
1153,AR,EIF3E
1154,AR,ITGA6
1155,AR,IREB2
1156,AR,IRF2
1157,AR,IRS1
1158,AR,ITGA1
1159,AR,ITGA3
1160,AR,ITGA5
1161,AR,ITGA7
1162,AR,ITGAE
1163,AR,ITGAV
1164,AR,ITGB1
1165,AR,ITGB2
1166,AR,ITGB3
1167,AR,ITGB5
1168,AR,ITGB6
1169,AR,ITGB8
1170,AR,ITPK1
1171,AR,ITPKA
1172,AR,ITPKB
1173,AR,ITPR1
1174,AR,ITPR2
1175,AR,JAK1
1176,AR,JARID2
1177,AR,JUNB
1178,AR,CD82
1179,AR,KCNA7
1180,AR,KCNB1
1181,AR,KCND2
1182,AR,KCND3
1183,AR,KCNE1
1184,AR,KCNH1
1185,AR,KCNJ2
1186,AR,KCNJ5
1187,AR,KCNJ6
1188,AR,KCNJ10
1189,AR,KCNJ15
1190,AR,KCNJ16
1191,AR,KCNK2
1192,AR,KCNK3
1193,AR,KCNMA1
1194,AR,KCNN3
1195,AR,KCNN4
1196,AR,KCNQ3
1197,AR,KIF3C
1198,AR,KIF5C
1199,AR,KLRD1
1200,AR,KIF25
1201,AR,KPNA1
1202,AR,KPNA2
1203,AR,KPNA4
1204,AR,KPNA5
1205,AR,IPO5
1206,AR,KRT5
1207,AR,KRT6A
1208,AR,KRT12
1209,AR,KRT31
1210,AR,KRT81
1211,AR,KTN1
1212,AR,LAD1
1213,AR,AFF3
1214,AR,LAG3
1215,AR,LAMA2
1216,AR,LAMA3
1217,AR,LAMA4
1218,AR,LAMA5
1219,AR,LAMB1
1220,AR,LAMB3
1221,AR,LAMC1
1222,AR,LAMC2
1223,AR,LAMP2
1224,AR,STMN1
1225,AR,LASP1
1226,AR,LBR
1227,AR,LCT
1228,AR,LDLR
1229,AR,LEPR
1230,AR,LGALS8
1231,AR,LHB
1232,AR,LIF
1233,AR,LIFR
1234,AR,ABLIM1
1235,AR,LIMS1
1236,AR,LIPC
1237,AR,FADS1
1238,AR,LMNA
1239,AR,LMO7
1240,AR,LOXL1
1241,AR,LOXL2
1242,AR,LPP
1243,AR,LRP1
1244,AR,LRP6
1245,AR,LRP5
1246,AR,LSAMP
1247,AR,LSS
1248,AR,LTBP1
1249,AR,LTBP2
1250,AR,LTBR
1251,AR,LUM
1252,AR,LY75
1253,AR,LYN
1254,AR,TACSTD2
1255,AR,TM4SF1
1256,AR,MARCKS
1257,AR,MXD1
1258,AR,MAD2L1
1259,AR,SMAD1
1260,AR,SMAD4
1261,AR,SMAD6
1262,AR,SMAD7
1263,AR,SMAD9
1264,AR,MAN1A1
1265,AR,MAN2A1
1266,AR,MANBA
1267,AR,MAP1A
1268,AR,MAP1B
1269,AR,MAP2
1270,AR,MAP4
1271,AR,MAS1
1272,AR,MAT2A
1273,AR,MATN1
1274,AR,MATN2
1275,AR,MAX
1276,AR,MB
1277,AR,MBNL1
1278,AR,MBP
1279,AR,MCC
1280,AR,MCL1
1281,AR,MCM6
1282,AR,MDM4
1283,AR,ME1
1284,AR,ME2
1285,AR,MECP2
1286,AR,MEF2A
1287,AR,MEF2C
